id_contrato,uasg,ano_assinatura,tipo_objeto,uso_copiloto_ia,experiencia_gestor_anos,valor_contrato,duracao_planejada_dias,tempo_observado_dias,evento_rescisao
CTR_2019000356,150035,2022,TI Tradicional,0,9,6346917.02,1095,1095,0
CTR_2019000357,150058,2019,TI Tradicional,0,13,197028.49,1460,1460,0
CTR_2019000358,150086,2025,TI Tradicional,0,10,3197060.42,365,365,0
CTR_2019000359,150042,2024,Inovação,0,12,1616430.29,365,365,0
CTR_2019000360,150025,2024,TI Tradicional,0,7,1509489.98,730,730,0
CTR_2019000361,150050,2023,TI Tradicional,0,9,796011.59,1825,1825,0
CTR_2019000362,150082,2021,TI Tradicional,0,10,452179.73,730,730,0
CTR_2019000363,150068,2019,TI Tradicional,0,7,1860910.23,730,730,0
CTR_2019000364,150035,2022,Inovação,0,10,11406179.19,730,449,1
CTR_2019000365,150069,2019,TI Tradicional,0,11,1494873.14,1460,1460,0
CTR_2019000366,150035,2021,TI Tradicional,0,9,376895.73,1095,262,1
CTR_2019000367,150058,2024,TI Tradicional,0,9,557485.18,1095,1095,0
CTR_2019000368,150047,2022,Inovação,0,1,1192749.97,1460,1460,0
CTR_2019000369,150037,2021,TI Tradicional,0,5,1557199.27,730,730,0
CTR_2019000370,150053,2024,TI Tradicional,1,3,1244173.12,1460,1460,0
CTR_2019000371,150072,2023,TI Tradicional,0,7,310874.6,365,365,0
CTR_2019000372,150010,2023,TI Tradicional,1,7,1989097.39,1460,1460,0
CTR_2019000373,150090,2022,TI Tradicional,0,11,2277433.32,365,365,0
CTR_2019000374,150099,2019,TI Tradicional,0,5,1511032.38,365,249,1
CTR_2019000375,150092,2019,TI Tradicional,0,5,1704589.62,730,730,0
CTR_2019000376,150067,2019,TI Tradicional,0,11,2312139.49,365,365,0
CTR_2019000377,150003,2022,TI Tradicional,0,3,1266648.48,1095,1095,0
CTR_2019000378,150048,2019,TI Tradicional,0,8,290439.03,730,730,0
CTR_2019000379,150022,2025,TI Tradicional,0,8,955303.11,1825,1825,0
CTR_2019000380,150070,2023,TI Tradicional,1,6,278661.34,730,730,0
CTR_2019000381,150018,2025,TI Tradicional,0,3,1389350.65,365,365,0
CTR_2019000382,150082,2020,TI Tradicional,0,5,899774.97,1825,1825,0
CTR_2019000383,150012,2022,TI Tradicional,0,8,1014166.66,730,730,0
CTR_2019000384,150024,2020,TI Tradicional,0,7,909022.06,365,365,0
CTR_2019000385,150051,2023,TI Tradicional,1,5,1937492.33,1825,1825,0
CTR_2019000386,150072,2023,TI Tradicional,0,10,574517.45,1095,1095,0
CTR_2019000387,150010,2020,TI Tradicional,0,5,1347726.34,1095,1095,0
CTR_2019000388,150050,2022,TI Tradicional,0,8,1459940.87,730,53,1
CTR_2019000389,150063,2020,TI Tradicional,0,6,150708.28,1825,1825,0
CTR_2019000390,150063,2019,TI Tradicional,0,6,1548915.2,730,730,0
CTR_2019000391,150087,2025,TI Tradicional,0,2,324551.36,365,189,1
CTR_2019000392,150094,2021,TI Tradicional,0,9,1164117.23,1825,1825,0
CTR_2019000393,150044,2022,TI Tradicional,0,5,397095.69,365,365,0
CTR_2019000394,150072,2023,TI Tradicional,1,7,935486.28,730,730,0
CTR_2019000395,150013,2020,TI Tradicional,0,7,664823.26,365,365,0
CTR_2019000396,150044,2020,TI Tradicional,0,6,1272416.6,730,280,1
CTR_2019000397,150053,2021,TI Tradicional,0,7,168608.73,730,730,0
CTR_2019000398,150050,2022,TI Tradicional,0,7,1481213.03,730,730,0
CTR_2019000399,150008,2021,TI Tradicional,0,5,978290.61,1095,1095,0
CTR_2019000400,150090,2023,Inovação,0,5,3853904.9,730,730,0
CTR_2019000401,150030,2019,TI Tradicional,0,12,234190.55,730,730,0
CTR_2019000402,150079,2021,TI Tradicional,0,10,2027698.69,365,365,0
CTR_2019000403,150067,2025,TI Tradicional,0,7,452190.11,730,730,0
CTR_2019000404,150075,2022,TI Tradicional,0,7,2862253.62,365,365,0
CTR_2019000405,150017,2022,TI Tradicional,0,7,4738509.3,730,730,0
CTR_2019000406,150040,2024,Inovação,0,10,1006560.52,730,730,0
CTR_2019000407,150073,2019,TI Tradicional,0,5,206852.15,365,365,0
CTR_2019000408,150099,2020,Inovação,0,8,4669315.67,365,171,1
CTR_2019000409,150039,2022,TI Tradicional,0,7,1394348.6,365,365,0
CTR_2019000410,150019,2019,TI Tradicional,0,8,894658.08,1095,1095,0
CTR_2019000411,150062,2023,TI Tradicional,1,10,552402.66,730,730,0
CTR_2019000412,150027,2024,TI Tradicional,0,6,1380420.35,365,365,0
CTR_2019000413,150019,2021,TI Tradicional,0,6,658048.38,1460,1460,0
CTR_2019000414,150041,2020,TI Tradicional,0,10,843320.89,730,730,0
CTR_2019000415,150054,2023,Inovação,1,8,910984.99,730,730,0
CTR_2019000416,150059,2022,TI Tradicional,0,12,1712153.44,365,365,0
CTR_2019000417,150058,2025,TI Tradicional,0,3,1652971.73,1460,1460,0
CTR_2019000418,150075,2023,TI Tradicional,0,4,1532804.27,730,730,0
CTR_2019000419,150011,2023,TI Tradicional,0,9,447194.24,365,365,0
CTR_2019000420,150031,2019,TI Tradicional,0,12,1288998.14,1095,1095,0
CTR_2019000421,150006,2021,TI Tradicional,0,12,350564.81,365,365,0
CTR_2019000422,150011,2020,TI Tradicional,0,6,1896249.84,365,365,0
CTR_2019000423,150040,2022,TI Tradicional,0,11,3377552.12,365,365,0
CTR_2019000424,150007,2023,TI Tradicional,0,12,580749.65,730,730,0
CTR_2019000425,150006,2025,TI Tradicional,1,10,653984.89,1460,1460,0
CTR_2019000426,150007,2020,TI Tradicional,0,5,359537.64,365,157,1
CTR_2019000427,150068,2024,TI Tradicional,0,6,1577175.32,730,730,0
CTR_2019000428,150034,2021,TI Tradicional,0,14,1397089.03,730,730,0
CTR_2019000429,150066,2020,TI Tradicional,0,5,1097545.0,1095,1095,0
CTR_2019000430,150082,2022,TI Tradicional,0,2,340271.51,365,365,0
CTR_2019000431,150053,2025,TI Tradicional,0,9,1285021.37,365,182,1
CTR_2019000432,150031,2021,Inovação,0,8,16767244.94,730,730,0
CTR_2019000433,150060,2025,TI Tradicional,1,7,1259365.32,365,365,0
CTR_2019000434,150069,2024,TI Tradicional,0,6,582060.68,365,365,0
CTR_2019000435,150022,2020,TI Tradicional,0,6,191345.8,365,365,0
CTR_2019000436,150005,2020,TI Tradicional,0,8,218600.29,1460,1460,0
CTR_2019000437,150036,2021,TI Tradicional,0,12,349517.71,1460,126,1
CTR_2019000438,150018,2024,TI Tradicional,1,8,779883.88,365,365,0
CTR_2019000439,150011,2020,TI Tradicional,0,8,423140.09,365,365,0
CTR_2019000440,150061,2023,TI Tradicional,0,5,906303.49,1825,1825,0
CTR_2019000441,150035,2020,TI Tradicional,0,10,3009347.39,1460,1460,0
CTR_2019000442,150036,2019,TI Tradicional,0,7,1556839.03,365,336,1
CTR_2019000443,150066,2019,TI Tradicional,0,11,421873.17,365,213,1
CTR_2019000444,150010,2021,TI Tradicional,0,7,717000.53,730,730,0
CTR_2019000445,150059,2020,TI Tradicional,0,10,1881452.89,1095,1095,0
CTR_2019000446,150015,2023,TI Tradicional,1,7,260831.98,730,730,0
CTR_2019000447,150034,2024,TI Tradicional,1,10,393517.08,730,730,0
CTR_2019000448,150032,2022,Inovação,0,8,6467454.15,365,365,0
CTR_2019000449,150098,2023,TI Tradicional,0,10,3211044.66,730,730,0
CTR_2019000450,150011,2019,TI Tradicional,0,4,154582.84,730,730,0
CTR_2019000451,150001,2020,Inovação,0,7,576204.53,365,365,0
CTR_2019000452,150024,2023,Inovação,1,10,1511757.49,730,730,0
CTR_2019000453,150001,2023,TI Tradicional,1,11,658605.46,365,365,0
CTR_2019000454,150073,2019,Inovação,0,3,2435120.03,730,483,1
CTR_2019000455,150084,2025,TI Tradicional,1,11,1371806.67,1460,1460,0
CTR_2019000456,150006,2019,TI Tradicional,0,5,746677.94,1095,1095,0
CTR_2019000457,150073,2023,TI Tradicional,0,8,404032.11,1460,1460,0
CTR_2019000458,150097,2024,TI Tradicional,0,2,4386651.16,365,365,0
CTR_2019000459,150095,2023,Inovação,1,2,7860521.74,730,730,0
CTR_2019000460,150064,2023,TI Tradicional,1,9,537941.06,730,730,0
CTR_2019000461,150046,2023,TI Tradicional,0,7,1146139.16,1825,1825,0
CTR_2019000462,150042,2024,TI Tradicional,0,9,283065.28,365,365,0
CTR_2019000463,150020,2023,TI Tradicional,0,7,200401.52,730,730,0
CTR_2019000464,150045,2023,TI Tradicional,0,4,155350.69,365,365,0
CTR_2019000465,150008,2019,TI Tradicional,0,4,164058.4,730,730,0
CTR_2019000466,150008,2021,TI Tradicional,0,11,637084.46,1095,272,1
CTR_2019000467,150048,2024,Inovação,0,13,2590464.38,1095,1095,0
CTR_2019000468,150069,2021,TI Tradicional,0,4,607358.27,730,730,0
CTR_2019000469,150100,2022,TI Tradicional,0,7,980485.45,730,730,0
CTR_2019000470,150075,2019,Inovação,0,9,2102887.46,1460,1460,0
CTR_2019000471,150009,2019,TI Tradicional,0,11,710607.93,1460,1460,0
CTR_2019000472,150011,2024,TI Tradicional,0,4,504966.03,730,730,0
CTR_2019000473,150066,2021,TI Tradicional,0,5,2123167.36,1460,987,1
CTR_2019000474,150063,2021,TI Tradicional,0,7,564977.81,365,365,0
CTR_2019000475,150089,2019,Inovação,0,8,8616375.02,1460,1460,0
CTR_2019000476,150027,2020,TI Tradicional,0,10,233994.19,1095,1095,0
CTR_2019000477,150006,2024,TI Tradicional,0,4,1061726.11,365,365,0
CTR_2019000478,150097,2020,TI Tradicional,0,2,1314217.19,730,730,0
CTR_2019000479,150010,2019,TI Tradicional,0,14,708572.24,365,365,0
CTR_2019000480,150016,2023,TI Tradicional,0,10,516152.22,365,365,0
CTR_2019000481,150048,2024,TI Tradicional,0,8,1110090.2,365,71,1
CTR_2019000482,150031,2019,TI Tradicional,0,5,278039.57,365,365,0
CTR_2019000483,150052,2024,Inovação,1,12,660049.64,1460,1460,0
CTR_2019000484,150093,2021,TI Tradicional,0,6,3202193.04,1095,498,1
CTR_2019000485,150058,2022,TI Tradicional,0,13,251352.45,1460,1460,0
CTR_2019000486,150086,2020,TI Tradicional,0,12,580470.97,1095,1095,0
CTR_2019000487,150075,2025,TI Tradicional,0,4,189133.57,1460,980,1
CTR_2019000488,150100,2023,TI Tradicional,1,10,507048.34,365,365,0
CTR_2019000489,150060,2022,TI Tradicional,0,1,935549.19,1460,1460,0
CTR_2019000490,150053,2023,TI Tradicional,0,7,168238.94,1460,1460,0
CTR_2019000491,150056,2023,TI Tradicional,1,10,766339.86,365,365,0
CTR_2019000492,150025,2025,TI Tradicional,0,4,2093429.81,365,365,0
CTR_2019000493,150045,2022,TI Tradicional,0,9,3633402.01,1460,1460,0
CTR_2019000494,150040,2021,TI Tradicional,0,8,472372.52,365,365,0
CTR_2019000495,150060,2020,Inovação,0,9,722032.24,1460,94,1
CTR_2019000496,150023,2022,TI Tradicional,0,2,602100.22,365,365,0
CTR_2019000497,150024,2019,Inovação,0,8,5807123.91,1095,1095,0
CTR_2019000498,150076,2021,TI Tradicional,0,12,1219992.64,730,730,0
CTR_2019000499,150022,2021,TI Tradicional,0,11,1611694.7,730,730,0
CTR_2019000500,150040,2023,TI Tradicional,1,13,1399235.61,730,730,0
CTR_2019000501,150054,2025,TI Tradicional,0,11,1310972.36,1095,1095,0
CTR_2019000502,150047,2023,TI Tradicional,1,4,2613946.19,365,365,0
CTR_2019000503,150042,2021,TI Tradicional,0,2,1977104.78,365,365,0
CTR_2019000504,150036,2024,TI Tradicional,0,2,1473907.41,1095,1095,0
CTR_2019000505,150057,2024,TI Tradicional,1,5,468016.59,730,730,0
CTR_2019000506,150094,2024,TI Tradicional,1,5,1351769.75,365,365,0
CTR_2019000507,150081,2023,TI Tradicional,1,17,494585.4,365,365,0
CTR_2019000508,150032,2023,TI Tradicional,0,4,1534654.14,730,730,0
CTR_2019000509,150070,2021,TI Tradicional,0,6,728259.76,1095,1095,0
CTR_2019000510,150058,2023,TI Tradicional,1,10,293455.1,365,365,0
CTR_2019000511,150028,2024,TI Tradicional,1,7,3088245.44,365,365,0
CTR_2019000512,150058,2022,TI Tradicional,0,4,1803758.09,365,365,0
CTR_2019000513,150040,2022,TI Tradicional,0,12,2595471.49,365,365,0
CTR_2019000514,150070,2024,TI Tradicional,0,11,1666634.43,365,365,0
CTR_2019000515,150080,2021,TI Tradicional,0,3,2125099.69,730,730,0
CTR_2019000516,150033,2020,TI Tradicional,0,10,1310139.59,1095,1095,0
CTR_2019000517,150054,2021,TI Tradicional,0,11,2368896.03,730,730,0
CTR_2019000518,150023,2025,TI Tradicional,0,12,1098816.64,365,365,0
CTR_2019000519,150051,2023,TI Tradicional,1,16,4178206.77,365,365,0
CTR_2019000520,150087,2020,TI Tradicional,0,4,856355.16,365,365,0
CTR_2019000521,150078,2019,TI Tradicional,0,15,693668.64,730,730,0
CTR_2019000522,150079,2025,TI Tradicional,0,10,1275698.48,365,365,0
CTR_2019000523,150075,2022,TI Tradicional,0,6,3488123.92,1825,1825,0
CTR_2019000524,150028,2023,TI Tradicional,1,10,204591.7,1095,1095,0
CTR_2019000525,150043,2025,TI Tradicional,0,7,301431.73,1460,1460,0
CTR_2019000526,150087,2023,TI Tradicional,0,6,461651.64,365,365,0
CTR_2019000527,150091,2021,TI Tradicional,0,8,368744.42,730,730,0
CTR_2019000528,150065,2023,Inovação,1,9,3466703.0,730,730,0
CTR_2019000529,150016,2023,TI Tradicional,1,10,200288.33,365,365,0
CTR_2019000530,150063,2022,TI Tradicional,0,7,334617.87,1095,1095,0
CTR_2019000531,150019,2020,Inovação,0,4,5873873.53,730,730,0
CTR_2019000532,150080,2023,TI Tradicional,0,11,708840.55,1460,1460,0
CTR_2019000533,150033,2021,TI Tradicional,0,8,496817.97,365,207,1
CTR_2019000534,150018,2020,TI Tradicional,0,4,530077.75,1095,1095,0
CTR_2019000535,150080,2020,Inovação,0,9,9649305.55,1095,109,1
CTR_2019000536,150010,2020,Inovação,0,5,5974783.34,1095,1095,0
CTR_2019000537,150046,2021,TI Tradicional,0,9,312463.3,365,365,0
CTR_2019000538,150026,2024,TI Tradicional,1,13,1004030.36,365,365,0
CTR_2019000539,150006,2023,TI Tradicional,0,6,394157.52,1460,1460,0
CTR_2019000540,150100,2020,TI Tradicional,0,3,1987070.46,365,294,1
CTR_2019000541,150084,2024,TI Tradicional,1,8,1122535.91,365,365,0
CTR_2019000542,150029,2021,TI Tradicional,0,7,335621.09,730,730,0
CTR_2019000543,150046,2020,TI Tradicional,0,7,359893.84,730,730,0
CTR_2019000544,150082,2022,TI Tradicional,0,7,556500.33,365,365,0
CTR_2019000545,150075,2025,TI Tradicional,0,5,306409.43,730,730,0
CTR_2019000546,150054,2020,TI Tradicional,0,6,608186.11,365,365,0
CTR_2019000547,150034,2019,TI Tradicional,0,8,2952908.3,730,730,0
CTR_2019000548,150011,2023,Inovação,1,10,716889.96,365,365,0
CTR_2019000549,150089,2021,TI Tradicional,0,10,1007273.75,730,730,0
CTR_2019000550,150014,2023,TI Tradicional,1,9,1174090.53,1095,1095,0
CTR_2019000551,150016,2021,TI Tradicional,0,13,251511.58,1095,1095,0
CTR_2019000552,150040,2025,TI Tradicional,1,9,208391.41,730,730,0
CTR_2019000553,150043,2024,TI Tradicional,1,9,557372.08,730,730,0
CTR_2019000554,150095,2020,TI Tradicional,0,6,1090497.67,730,730,0
CTR_2019000555,150032,2020,TI Tradicional,0,13,206157.93,1095,1095,0
CTR_2019000556,150038,2019,Inovação,0,12,11332142.27,730,730,0
CTR_2019000557,150007,2024,TI Tradicional,0,11,325317.76,365,365,0
CTR_2019000558,150021,2024,TI Tradicional,0,2,1150888.97,1095,421,1
CTR_2019000559,150057,2023,Inovação,1,9,9971381.66,1460,1460,0
CTR_2019000560,150084,2021,TI Tradicional,0,4,1031900.32,730,730,0
CTR_2019000561,150068,2022,TI Tradicional,0,11,1807849.68,365,365,0
CTR_2019000562,150053,2023,TI Tradicional,1,7,190228.47,365,365,0
CTR_2019000563,150097,2024,TI Tradicional,1,7,796675.42,1095,1095,0
CTR_2019000564,150009,2021,Inovação,0,8,1305449.28,365,365,0
CTR_2019000565,150008,2023,TI Tradicional,1,8,1605507.98,365,365,0
CTR_2019000566,150037,2022,TI Tradicional,0,8,541184.84,365,216,1
CTR_2019000567,150099,2020,TI Tradicional,0,7,161296.92,365,365,0
CTR_2019000568,150093,2022,TI Tradicional,0,6,296119.5,365,365,0
CTR_2019000569,150013,2023,TI Tradicional,0,15,375853.69,730,730,0
CTR_2019000570,150019,2023,Inovação,1,6,8622964.21,365,365,0
CTR_2019000571,150040,2021,Inovação,0,3,573910.13,365,365,0
CTR_2019000572,150039,2024,TI Tradicional,0,6,772496.39,730,730,0
CTR_2019000573,150022,2020,TI Tradicional,0,14,1570113.89,1095,1095,0
CTR_2019000574,150072,2020,TI Tradicional,0,11,741530.0,730,287,1
CTR_2019000575,150027,2021,TI Tradicional,0,9,445704.58,365,299,1
CTR_2019000576,150004,2023,TI Tradicional,0,7,1431655.42,365,365,0
CTR_2019000577,150005,2022,Inovação,0,14,1608180.88,730,730,0
CTR_2019000578,150080,2023,TI Tradicional,0,13,838612.01,730,730,0
CTR_2019000579,150040,2025,TI Tradicional,1,1,1003156.16,365,365,0
CTR_2019000580,150001,2021,TI Tradicional,0,5,558859.81,365,365,0
CTR_2019000581,150057,2022,TI Tradicional,0,10,1394874.79,365,365,0
CTR_2019000582,150074,2022,TI Tradicional,0,7,367839.05,365,365,0
CTR_2019000583,150090,2024,Inovação,0,7,785452.69,730,730,0
CTR_2019000584,150089,2023,TI Tradicional,1,4,1009934.91,730,730,0
CTR_2019000585,150071,2023,TI Tradicional,0,16,2932679.04,365,365,0
CTR_2019000586,150045,2025,TI Tradicional,0,1,985217.77,1460,1460,0
CTR_2019000587,150040,2023,TI Tradicional,0,4,2405248.23,730,730,0
CTR_2019000588,150055,2019,TI Tradicional,0,7,827220.15,730,730,0
CTR_2019000589,150001,2024,Inovação,1,7,935961.67,730,730,0
CTR_2019000590,150001,2020,TI Tradicional,0,10,1803727.55,365,365,0
CTR_2019000591,150064,2023,TI Tradicional,1,9,309484.05,730,730,0
CTR_2019000592,150099,2020,TI Tradicional,0,4,2004925.84,730,730,0
CTR_2019000593,150080,2023,TI Tradicional,0,4,1421709.49,365,365,0
CTR_2019000594,150061,2024,TI Tradicional,1,9,1005266.13,1095,1095,0
CTR_2019000595,150087,2024,TI Tradicional,1,8,460725.72,1825,1825,0
CTR_2019000596,150075,2023,TI Tradicional,1,10,741629.08,1095,1095,0
CTR_2019000597,150051,2023,TI Tradicional,0,7,1570634.16,730,730,0
CTR_2019000598,150035,2023,TI Tradicional,1,8,378959.55,365,365,0
CTR_2019000599,150050,2022,TI Tradicional,0,9,2472417.51,1460,1460,0
CTR_2019000600,150021,2023,TI Tradicional,0,7,1796370.82,1095,1095,0
CTR_2019000601,150039,2022,TI Tradicional,0,4,1499742.16,1460,1460,0
CTR_2019000602,150073,2022,TI Tradicional,0,10,238142.57,365,365,0
CTR_2019000603,150038,2022,TI Tradicional,0,8,3706708.26,365,365,0
CTR_2019000604,150014,2021,Inovação,0,12,1634570.77,730,607,1
CTR_2019000605,150084,2021,TI Tradicional,0,7,1868740.79,1460,1460,0
CTR_2019000606,150072,2019,TI Tradicional,0,5,2927296.69,1825,1825,0
CTR_2019000607,150053,2022,TI Tradicional,0,9,1683397.98,730,730,0
CTR_2019000608,150039,2021,TI Tradicional,0,4,1478865.4,730,228,1
CTR_2019000609,150057,2024,TI Tradicional,1,7,673622.66,1095,93,1
CTR_2019000610,150065,2019,TI Tradicional,0,9,792189.37,365,365,0
CTR_2019000611,150049,2022,TI Tradicional,0,15,1152769.49,1825,1825,0
CTR_2019000612,150095,2020,TI Tradicional,0,6,168065.14,1460,1460,0
CTR_2019000613,150100,2019,Inovação,0,6,1354276.94,365,59,1
CTR_2019000614,150020,2025,TI Tradicional,1,11,653634.62,730,730,0
CTR_2019000615,150074,2019,TI Tradicional,0,7,1545203.86,1095,1095,0
CTR_2019000616,150098,2022,TI Tradicional,0,9,174514.75,365,365,0
CTR_2019000617,150094,2019,TI Tradicional,0,7,173308.13,365,365,0
CTR_2019000618,150034,2024,Inovação,0,3,6128257.99,1095,461,1
CTR_2019000619,150035,2024,TI Tradicional,0,7,2361807.46,730,730,0
CTR_2019000620,150064,2023,TI Tradicional,1,6,4442191.62,365,365,0
CTR_2019000621,150027,2019,TI Tradicional,0,8,153403.0,365,365,0
CTR_2019000622,150001,2025,TI Tradicional,1,8,438783.03,1825,1825,0
CTR_2019000623,150015,2019,TI Tradicional,0,9,1023204.9,365,365,0
CTR_2019000624,150097,2019,TI Tradicional,0,5,5611743.51,1095,1095,0
CTR_2019000625,150029,2021,Inovação,0,8,2102560.53,365,365,0
CTR_2019000626,150037,2023,TI Tradicional,1,1,548974.72,730,730,0
CTR_2019000627,150028,2019,TI Tradicional,0,5,203595.41,365,365,0
CTR_2019000628,150060,2020,Inovação,0,6,10094645.64,365,365,0
CTR_2019000629,150071,2019,TI Tradicional,0,10,3702604.26,730,730,0
CTR_2019000630,150066,2023,TI Tradicional,0,13,1574886.07,365,365,0
CTR_2019000631,150039,2023,TI Tradicional,0,3,652145.3,1460,1460,0
CTR_2019000632,150076,2023,TI Tradicional,0,7,317688.5,365,52,1
CTR_2019000633,150050,2020,TI Tradicional,0,6,164943.57,365,365,0
CTR_2019000634,150059,2021,Inovação,0,13,1178706.33,1095,1095,0
CTR_2019000635,150064,2023,TI Tradicional,0,2,2690114.2,365,280,1
CTR_2019000636,150065,2023,TI Tradicional,0,6,2882882.28,365,365,0
CTR_2019000637,150027,2025,TI Tradicional,1,9,282310.89,1460,1460,0
CTR_2019000638,150012,2023,TI Tradicional,1,3,771395.43,365,365,0
CTR_2019000639,150096,2024,TI Tradicional,0,7,1884341.02,365,365,0
CTR_2019000640,150033,2024,Inovação,1,7,693137.15,365,365,0
CTR_2019000641,150075,2022,TI Tradicional,0,6,156387.47,730,730,0
CTR_2019000642,150099,2024,TI Tradicional,1,9,733635.41,1095,1095,0
CTR_2019000643,150043,2024,Inovação,1,11,2677378.56,730,730,0
CTR_2019000644,150029,2023,TI Tradicional,0,9,2200592.31,1095,1095,0
CTR_2019000645,150072,2021,Inovação,0,5,2111214.38,1460,1460,0
CTR_2019000646,150001,2023,TI Tradicional,0,3,164138.23,365,365,0
CTR_2019000647,150067,2022,TI Tradicional,0,9,2856018.24,730,730,0
CTR_2019000648,150092,2022,TI Tradicional,0,10,237750.47,365,365,0
CTR_2019000649,150066,2023,TI Tradicional,1,11,1585073.44,1095,1095,0
CTR_2019000650,150011,2021,Inovação,0,5,2859235.53,365,365,0
CTR_2019000651,150072,2021,TI Tradicional,0,9,440464.61,730,730,0
CTR_2019000652,150097,2024,TI Tradicional,0,12,938382.33,1460,1460,0
CTR_2019000653,150074,2024,Inovação,0,7,1486856.52,365,365,0
CTR_2019000654,150007,2024,TI Tradicional,0,15,1254570.11,1460,1405,1
CTR_2019000655,150026,2024,TI Tradicional,0,6,850583.04,1460,1460,0
CTR_2019000656,150032,2025,TI Tradicional,0,11,5826410.85,1095,1095,0
CTR_2019000657,150075,2024,TI Tradicional,1,11,377093.75,1095,1095,0
CTR_2019000658,150032,2020,TI Tradicional,0,4,2100092.7,730,730,0
CTR_2019000659,150088,2019,TI Tradicional,0,10,854689.78,730,730,0
CTR_2019000660,150034,2023,TI Tradicional,1,8,4867956.6,730,730,0
CTR_2019000661,150063,2024,Inovação,0,5,4923688.27,730,399,1
CTR_2019000662,150009,2021,TI Tradicional,0,6,1042393.42,730,730,0
CTR_2019000663,150032,2022,TI Tradicional,0,9,1280443.22,730,730,0
CTR_2019000664,150025,2020,Inovação,0,8,12654904.77,365,365,0
CTR_2019000665,150072,2021,TI Tradicional,0,9,592736.2,365,365,0
CTR_2019000666,150090,2019,TI Tradicional,0,8,290259.29,730,730,0
CTR_2019000667,150060,2021,TI Tradicional,0,9,239642.98,365,365,0
CTR_2019000668,150039,2023,TI Tradicional,0,9,1993766.03,1095,1095,0
CTR_2019000669,150048,2023,TI Tradicional,1,11,855979.97,730,730,0
CTR_2019000670,150096,2024,TI Tradicional,1,7,157940.71,1825,1825,0
CTR_2019000671,150022,2024,TI Tradicional,1,6,1163112.12,1095,1095,0
