id_item,codigo_item,descricao_item,valor_unitario,quantidade,valor_total,uasg,modalidade,ano,injetado_anomalia,score_anomalia,predito_anomalia
ITEM-1000171,TI005,Licença Anual de Software Office Suite Cloud,444.36,100,44435.81,250001,Pregão Eletrônico,2023,0,0.29084526357241774,0
ITEM-1000172,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1686.74,2,3373.49,170010,Pregão Eletrônico,2025,0,0.3180462964910124,0
ITEM-1000173,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9621.37,200,1924274.53,150022,Pregão Eletrônico,2024,0,0.23663703532978703,0
ITEM-1000174,TI006,Desenvolvimento de Software Customizado - H/M Pleno,206.34,200,41268.37,120040,Dispensa de Licitação,2024,0,0.25899374132578096,0
ITEM-1000175,TI004,Licença Anual de Sistema Operacional (Windows Pro),850.93,200,170185.62,250001,Pregão Eletrônico,2024,0,0.2651475459439452,0
ITEM-1000176,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7764.47,200,1552893.47,201300,Dispensa de Licitação,2021,0,0.27545538432204014,0
ITEM-1000177,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,120.61,8,964.91,201300,Pregão Eletrônico,2023,0,0.26734275546620284,0
ITEM-1000178,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10026.66,10,100266.58,200120,Pregão Eletrônico,2023,0,0.2623527094067763,0
ITEM-1000179,TI006,Desenvolvimento de Software Customizado - H/M Pleno,162.3,1000,162295.66,250001,Pregão Eletrônico,2024,0,0.1679104615771595,0
ITEM-1000180,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4009.14,150,601370.98,170010,Inexigibilidade,2023,0,0.19206869485440226,0
ITEM-1000181,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),47906.55,8,383252.44,170010,Pregão Eletrônico,2022,0,0.20865197684225273,0
ITEM-1000182,TI004,Licença Anual de Sistema Operacional (Windows Pro),765.97,100,76597.27,200001,Pregão Eletrônico,2025,0,0.19069220598313852,0
ITEM-1000183,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1844.5,1,1844.5,200120,Pregão Eletrônico,2025,0,0.32021983085363664,0
ITEM-1000184,TI007,Desenvolvimento de Software Customizado - H/M Sênior,274.23,1000,274230.65,250001,Inexigibilidade,2023,0,0.19020461472496186,0
ITEM-1000185,TI007,Desenvolvimento de Software Customizado - H/M Sênior,295.31,500,147655.64,201300,Pregão Eletrônico,2023,0,0.2216827975257586,0
ITEM-1000186,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),36953.0,5,184765.01,120040,Pregão Eletrônico,2026,0,0.3258463509493651,0
ITEM-1000187,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1555.82,2,3111.65,200001,Pregão Eletrônico,2021,0,0.2983204927569971,0
ITEM-1000188,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1632.89,5,8164.43,200001,Inexigibilidade,2025,0,0.3136500513267789,0
ITEM-1000189,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,178.26,12,2139.13,150022,Pregão Eletrônico,2023,0,0.24867213473609562,0
ITEM-1000190,TI006,Desenvolvimento de Software Customizado - H/M Pleno,205.73,200,41145.7,200120,Pregão Eletrônico,2022,0,0.2631756897786581,0
ITEM-1000191,TI006,Desenvolvimento de Software Customizado - H/M Pleno,166.34,1800,299416.83,120040,Pregão Eletrônico,2023,0,0.1370136179774235,0
ITEM-1000192,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),40845.7,5,204228.49,170010,Inexigibilidade,2025,0,0.3127588174837699,0
ITEM-1000193,TI004,Licença Anual de Sistema Operacional (Windows Pro),824.78,20,16495.52,201300,Pregão Eletrônico,2023,0,0.2753917127305903,0
ITEM-1000194,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1996.97,1,1996.97,200005,Pregão Eletrônico,2023,0,0.3062105103626014,0
ITEM-1000195,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7060.33,5,35301.63,200005,Pregão Eletrônico,2026,0,0.3105511911080616,0
ITEM-1000196,TI004,Licença Anual de Sistema Operacional (Windows Pro),846.05,50,42302.73,120040,Inexigibilidade,2024,0,0.28359315965454984,0
ITEM-1000197,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4214.52,200,842904.72,201300,Pregão Eletrônico,2022,0,0.22218908075026406,0
ITEM-1000198,TI004,Licença Anual de Sistema Operacional (Windows Pro),865.87,100,86587.28,201300,Pregão Eletrônico,2025,0,0.2841028676640482,0
ITEM-1000199,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1919.5,1,1919.5,201300,Inexigibilidade,2025,0,0.31492835542847264,0
ITEM-1000200,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5672.89,50,283644.38,250001,Pregão Eletrônico,2024,0,0.29548682906588547,0
ITEM-1000201,TI004,Licença Anual de Sistema Operacional (Windows Pro),860.0,5,4300.02,201300,Inexigibilidade,2025,0,0.3086597719328529,0
ITEM-1000202,TI005,Licença Anual de Software Office Suite Cloud,408.82,10,4088.23,250001,Pregão Eletrônico,2022,0,0.32070741182164364,0
ITEM-1000203,TI007,Desenvolvimento de Software Customizado - H/M Sênior,291.27,500,145636.89,201300,Pregão Eletrônico,2025,0,0.22307443480992084,0
ITEM-1000204,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance [ANOMALIA: ERRO DIGITACAO],15850.3,1,15850.3,201300,Pregão Eletrônico,2026,1,-0.12863920809988316,1
ITEM-1000205,TI004,Licença Anual de Sistema Operacional (Windows Pro),908.2,50,45410.15,250001,Pregão Eletrônico,2025,0,0.293069921905005,0
ITEM-1000206,TI005,Licença Anual de Software Office Suite Cloud,484.5,5,2422.52,120040,Inexigibilidade,2023,0,0.30892194507437515,0
ITEM-1000207,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1947.95,12,23375.36,170010,Pregão Eletrônico,2024,0,0.3170608492172841,0
ITEM-1000208,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),34638.26,8,277106.1,250001,Pregão Eletrônico,2026,0,0.3185202461091532,0
ITEM-1000209,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),29219.89,1,29219.89,200120,Inexigibilidade,2025,0,0.2435619571181588,0
ITEM-1000210,TI006,Desenvolvimento de Software Customizado - H/M Pleno,167.96,200,33591.66,150022,Dispensa de Licitação,2026,0,0.2702764047640784,0
ITEM-1000211,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2104.17,2,4208.34,170010,Pregão Eletrônico,2026,0,0.2875786712244684,0
ITEM-1000212,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),31564.14,5,157820.71,201300,Pregão Eletrônico,2022,0,0.2908406033639122,0
ITEM-1000213,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6688.68,2,13377.36,200001,Pregão Eletrônico,2024,0,0.3183256232141514,0
ITEM-1000214,TI006,Desenvolvimento de Software Customizado - H/M Pleno,185.65,200,37130.2,170010,Pregão Eletrônico,2021,0,0.2843619038825134,0
ITEM-1000215,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,162.7,1,162.7,200001,Dispensa de Licitação,2021,0,0.30585214295212093,0
ITEM-1000216,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),41529.77,2,83059.55,201300,Inexigibilidade,2025,0,0.3060264281071124,0
ITEM-1000217,TI006,Desenvolvimento de Software Customizado - H/M Pleno,181.99,1000,181986.73,200001,Pregão Eletrônico,2022,0,0.1942167317315875,0
ITEM-1000218,TI004,Licença Anual de Sistema Operacional (Windows Pro),787.98,200,157596.64,201300,Dispensa de Licitação,2021,0,0.1993108541108647,0
ITEM-1000219,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7139.71,1,7139.71,250001,Pregão Eletrônico,2025,0,0.3024774974373303,0
ITEM-1000220,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7635.21,150,1145280.94,250001,Pregão Eletrônico,2023,0,0.27067508077350494,0
ITEM-1000221,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1967.81,2,3935.62,250001,Inexigibilidade,2021,0,0.31288820248575705,0
ITEM-1000222,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5788.33,20,115766.6,170010,Pregão Eletrônico,2024,0,0.29928779265269995,0
ITEM-1000223,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),34508.95,8,276071.58,201300,Pregão Eletrônico,2024,0,0.31952828173178355,0
ITEM-1000224,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7033.18,100,703318.47,170010,Dispensa de Licitação,2022,0,0.24524757312002216,0
ITEM-1000225,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6026.41,1,6026.41,120040,Pregão Eletrônico,2025,0,0.31552845521287676,0
ITEM-1000226,TI004,Licença Anual de Sistema Operacional (Windows Pro),787.45,200,157489.81,201300,Dispensa de Licitação,2022,0,0.1993108541108647,0
ITEM-1000227,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM) [ANOMALIA: SUBVALORIZADO]",2.66,10,26.6,150022,Pregão Eletrônico,2025,1,-0.010275208339833197,1
ITEM-1000228,TI007,Desenvolvimento de Software Customizado - H/M Sênior,284.79,500,142397.27,170010,Inexigibilidade,2026,0,0.2207104060029883,0
ITEM-1000229,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5685.95,5,28429.75,150022,Inexigibilidade,2026,0,0.32158872810084016,0
ITEM-1000230,TI007,Desenvolvimento de Software Customizado - H/M Sênior,225.15,1800,405263.15,250001,Pregão Eletrônico,2022,0,0.07122073736904,0
ITEM-1000231,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",6814.61,20,136292.11,170010,Pregão Eletrônico,2026,0,0.25044591080848455,0
ITEM-1000232,TI006,Desenvolvimento de Software Customizado - H/M Pleno,143.67,2500,359172.55,120040,Pregão Eletrônico,2025,0,0.020045221580740735,0
ITEM-1000233,TI007,Desenvolvimento de Software Customizado - H/M Sênior,301.04,500,150521.47,150022,Pregão Eletrônico,2022,0,0.21993818210634664,0
ITEM-1000234,TI004,Licença Anual de Sistema Operacional (Windows Pro),879.43,10,8794.26,201300,Dispensa de Licitação,2023,0,0.32253874924051396,0
ITEM-1000235,TI006,Desenvolvimento de Software Customizado - H/M Pleno,178.18,200,35636.02,200005,Pregão Eletrônico,2024,0,0.28479913405783897,0
ITEM-1000236,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2090.18,8,16721.44,150022,Pregão Eletrônico,2022,0,0.2959575726005458,0
ITEM-1000237,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5132.86,8,41062.86,150022,Pregão Eletrônico,2023,0,0.2715857395153397,0
ITEM-1000238,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6158.12,12,73897.45,150022,Pregão Eletrônico,2023,0,0.32019809267101745,0
ITEM-1000239,TI007,Desenvolvimento de Software Customizado - H/M Sênior,298.36,1000,298356.4,250001,Inexigibilidade,2025,0,0.1989249352868217,0
ITEM-1000240,TI004,Licença Anual de Sistema Operacional (Windows Pro),755.17,200,151034.05,201300,Pregão Eletrônico,2026,0,0.16083970130701775,0
ITEM-1000241,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,192.41,8,1539.32,200001,Inexigibilidade,2021,0,0.18925149180176165,0
ITEM-1000242,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1606.98,1,1606.98,200005,Pregão Eletrônico,2022,0,0.30593346258375015,0
ITEM-1000243,TI005,Licença Anual de Software Office Suite Cloud,418.23,200,83645.67,200120,Pregão Eletrônico,2022,0,0.28482910058817357,0
ITEM-1000244,TI004,Licença Anual de Sistema Operacional (Windows Pro),960.06,100,96006.33,200005,Inexigibilidade,2023,0,0.23482807738433636,0
ITEM-1000245,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7933.32,100,793331.5,170010,Pregão Eletrônico,2024,0,0.29394654565975514,0
ITEM-1000246,TI006,Desenvolvimento de Software Customizado - H/M Pleno,163.34,1800,294018.98,200005,Dispensa de Licitação,2022,0,0.13236741135637475,0
ITEM-1000247,TI007,Desenvolvimento de Software Customizado - H/M Sênior,274.47,500,137233.88,150022,Dispensa de Licitação,2021,0,0.2201497070762043,0
ITEM-1000248,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9169.28,50,458463.89,201300,Inexigibilidade,2023,0,0.29422106187366903,0
ITEM-1000249,TI006,Desenvolvimento de Software Customizado - H/M Pleno,156.76,1000,156761.34,200120,Pregão Eletrônico,2023,0,0.15879387666484335,0
ITEM-1000250,TI006,Desenvolvimento de Software Customizado - H/M Pleno,174.71,1000,174706.69,120040,Dispensa de Licitação,2026,0,0.18615995590754714,0
ITEM-1000251,TI006,Desenvolvimento de Software Customizado - H/M Pleno,189.46,1000,189460.58,200120,Dispensa de Licitação,2026,0,0.20059183774209238,0
ITEM-1000252,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1557.32,5,7786.62,200120,Dispensa de Licitação,2021,0,0.3024220143227284,0
ITEM-1000253,TI004,Licença Anual de Sistema Operacional (Windows Pro),904.42,150,135662.44,170010,Pregão Eletrônico,2023,0,0.2802475896416172,0
ITEM-1000254,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10148.41,100,1014841.37,170010,Pregão Eletrônico,2023,0,0.2106044722638138,0
ITEM-1000255,TI005,Licença Anual de Software Office Suite Cloud,389.51,5,1947.57,170010,Pregão Eletrônico,2021,0,0.30924752644438797,0
ITEM-1000256,TI005,Licença Anual de Software Office Suite Cloud,443.39,100,44339.03,200005,Pregão Eletrônico,2026,0,0.29095000958657175,0
ITEM-1000257,TI005,Licença Anual de Software Office Suite Cloud,465.51,150,69826.44,120040,Pregão Eletrônico,2026,0,0.278703340752374,0
ITEM-1000258,TI005,Licença Anual de Software Office Suite Cloud,439.36,10,4393.65,120040,Pregão Eletrônico,2021,0,0.32570361633608585,0
ITEM-1000259,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),35268.62,2,70537.24,201300,Dispensa de Licitação,2026,0,0.3161433733640557,0
ITEM-1000260,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6933.84,5,34669.2,150022,Pregão Eletrônico,2022,0,0.317327243734339,0
ITEM-1000261,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9444.18,150,1416627.57,200001,Pregão Eletrônico,2023,0,0.2587799392060774,0
ITEM-1000262,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7729.25,1,7729.25,200005,Dispensa de Licitação,2024,0,0.2402995100260143,0
ITEM-1000263,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9039.94,20,180798.89,120040,Inexigibilidade,2021,0,0.3045387721366608,0
ITEM-1000264,TI006,Desenvolvimento de Software Customizado - H/M Pleno,157.96,1800,284321.85,150022,Pregão Eletrônico,2025,0,0.11779107344395034,0
ITEM-1000265,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,118.48,8,947.85,200001,Dispensa de Licitação,2022,0,0.25913300257906263,0
ITEM-1000266,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",11524.75,150,1728712.69,150022,Inexigibilidade,2022,0,0.09492625554015488,0
ITEM-1000267,TI007,Desenvolvimento de Software Customizado - H/M Sênior,234.75,1000,234745.86,200120,Pregão Eletrônico,2025,0,0.1254254536311864,0
ITEM-1000268,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4137.52,150,620628.72,201300,Inexigibilidade,2026,0,0.21301119022645282,0
ITEM-1000269,TI006,Desenvolvimento de Software Customizado - H/M Pleno,186.19,1000,186187.91,250001,Pregão Eletrônico,2025,0,0.19978245708117753,0
ITEM-1000270,TI007,Desenvolvimento de Software Customizado - H/M Sênior,296.34,1000,296344.23,250001,Pregão Eletrônico,2022,0,0.2003665770999864,0
ITEM-1000271,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,209.02,2,418.04,201300,Inexigibilidade,2021,0,0.1183594915548356,0
ITEM-1000272,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1518.17,12,18218.04,200005,Pregão Eletrônico,2022,0,0.28725392027250496,0
ITEM-1000273,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2345.25,12,28143.03,200120,Pregão Eletrônico,2024,0,0.19799702965880267,0
ITEM-1000274,TI007,Desenvolvimento de Software Customizado - H/M Sênior,252.08,200,50415.75,200120,Pregão Eletrônico,2024,0,0.26363532154338637,0
ITEM-1000275,TI005,Licença Anual de Software Office Suite Cloud,424.84,10,4248.39,170010,Inexigibilidade,2023,0,0.3230309116036897,0
ITEM-1000276,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,140.65,2,281.3,170010,Inexigibilidade,2023,0,0.3172938179058814,0
ITEM-1000277,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,103.41,8,827.28,250001,Dispensa de Licitação,2025,0,0.16555121416894714,0
ITEM-1000278,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),44357.89,12,532294.65,200120,Pregão Eletrônico,2021,0,0.2648831229923883,0
ITEM-1000279,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1788.05,12,21456.57,150022,Pregão Eletrônico,2023,0,0.32443882408230423,0
ITEM-1000280,TI005,Licença Anual de Software Office Suite Cloud,385.2,5,1926.02,200005,Dispensa de Licitação,2024,0,0.3102744308504667,0
ITEM-1000281,TI006,Desenvolvimento de Software Customizado - H/M Pleno,186.05,1000,186047.79,120040,Pregão Eletrônico,2023,0,0.19978245708117753,0
ITEM-1000282,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7592.32,5,37961.58,200001,Inexigibilidade,2025,0,0.26891253731763076,0
ITEM-1000283,TI005,Licença Anual de Software Office Suite Cloud [ANOMALIA: ERRO DIGITACAO],4114.6,10,41146.0,150022,Pregão Eletrônico,2022,1,-0.12574539792534367,1
ITEM-1000284,TI006,Desenvolvimento de Software Customizado - H/M Pleno,212.4,1000,212400.47,250001,Pregão Eletrônico,2024,0,0.15463606529296092,0
ITEM-1000285,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),38637.36,8,309098.87,150022,Inexigibilidade,2021,0,0.32327190446779713,0
ITEM-1000286,TI005,Licença Anual de Software Office Suite Cloud,383.67,50,19183.72,201300,Pregão Eletrônico,2026,0,0.283255807128907,0
ITEM-1000287,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,195.56,8,1564.45,200120,Dispensa de Licitação,2022,0,0.17366649047382343,0
ITEM-1000288,TI006,Desenvolvimento de Software Customizado - H/M Pleno,156.65,1000,156653.64,200120,Pregão Eletrônico,2021,0,0.15879387666484335,0
ITEM-1000289,TI004,Licença Anual de Sistema Operacional (Windows Pro),840.13,20,16802.63,200120,Pregão Eletrônico,2021,0,0.2840098043366014,0
ITEM-1000290,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9156.51,20,183130.17,150022,Pregão Eletrônico,2024,0,0.3011471906683854,0
ITEM-1000291,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),32681.58,12,392178.97,250001,Pregão Eletrônico,2021,0,0.2982635585390417,0
ITEM-1000292,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),33432.7,2,66865.41,250001,Pregão Eletrônico,2026,0,0.3054440879909392,0
ITEM-1000293,TI007,Desenvolvimento de Software Customizado - H/M Sênior,245.13,500,122564.5,170010,Pregão Eletrônico,2022,0,0.18574491023704448,0
ITEM-1000294,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,132.86,12,1594.27,150022,Pregão Eletrônico,2026,0,0.30172026851619305,0
ITEM-1000295,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5935.74,8,47485.95,250001,Pregão Eletrônico,2021,0,0.32048719854175206,0
ITEM-1000296,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8226.98,5,41134.89,170010,Pregão Eletrônico,2023,0,0.3208216963266124,0
ITEM-1000297,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5935.51,10,59355.11,200120,Pregão Eletrônico,2023,0,0.30855521909752226,0
ITEM-1000298,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1398.76,12,16785.1,120040,Pregão Eletrônico,2022,0,0.24644214297643197,0
ITEM-1000299,TI005,Licença Anual de Software Office Suite Cloud,363.27,100,36327.48,200120,Dispensa de Licitação,2024,0,0.2673821544601417,0
ITEM-1000300,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5968.22,8,47745.74,170010,Inexigibilidade,2025,0,0.3213305173680563,0
ITEM-1000301,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1700.7,8,13605.59,120040,Pregão Eletrônico,2023,0,0.32153912000125284,0
ITEM-1000302,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2180.18,1,2180.18,120040,Inexigibilidade,2023,0,0.2505788974599447,0
ITEM-1000303,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5755.37,12,69064.4,200005,Dispensa de Licitação,2021,0,0.30949015819026865,0
ITEM-1000304,TI007,Desenvolvimento de Software Customizado - H/M Sênior,317.32,500,158657.73,201300,Pregão Eletrônico,2021,0,0.20362569622543458,0
