uasg,orgao,porte,data,volume_contratado_ti_milhares,quantidade_processos,pressao_controle_tcu,volume_impugnacoes,latencia_media_dias,pressao_tcu_lag1,pressao_tcu_lag2
150004,Instituto Federal Região 5,Pequeno,2025-12-01,671.24,2,5,0,131.37,6,6
150005,Instituto Federal Região 6,Pequeno,2021-01-01,149.02,1,0,1,123.61,3,3
150005,Instituto Federal Região 6,Pequeno,2021-02-01,164.92,2,0,0,118.04,0,3
150005,Instituto Federal Região 6,Pequeno,2021-03-01,851.34,3,6,0,166.47,0,0
150005,Instituto Federal Região 6,Pequeno,2021-04-01,604.2,2,1,1,121.03,6,0
150005,Instituto Federal Região 6,Pequeno,2021-05-01,227.57,1,1,0,114.1,1,6
150005,Instituto Federal Região 6,Pequeno,2021-06-01,246.44,1,3,0,142.38,1,1
150005,Instituto Federal Região 6,Pequeno,2021-07-01,156.39,2,1,0,116.27,3,1
150005,Instituto Federal Região 6,Pequeno,2021-08-01,695.69,4,0,0,107.76,1,3
150005,Instituto Federal Região 6,Pequeno,2021-09-01,173.12,1,4,0,147.85,0,1
150005,Instituto Federal Região 6,Pequeno,2021-10-01,2010.02,8,3,1,144.08,4,0
150005,Instituto Federal Região 6,Pequeno,2021-11-01,3275.8,10,0,1,86.3,3,4
150005,Instituto Federal Região 6,Pequeno,2021-12-01,337.5,1,1,0,102.78,0,3
150005,Instituto Federal Região 6,Pequeno,2022-01-01,92.14,1,2,0,136.32,1,0
150005,Instituto Federal Região 6,Pequeno,2022-02-01,206.41,1,2,0,131.93,2,1
150005,Instituto Federal Região 6,Pequeno,2022-03-01,992.58,3,1,0,133.47,2,2
150005,Instituto Federal Região 6,Pequeno,2022-04-01,192.32,2,1,0,121.62,1,2
150005,Instituto Federal Região 6,Pequeno,2022-05-01,408.27,1,1,0,114.72,1,1
150005,Instituto Federal Região 6,Pequeno,2022-06-01,239.7,1,5,1,146.42,1,1
150005,Instituto Federal Região 6,Pequeno,2022-07-01,387.33,1,3,1,142.68,5,1
150005,Instituto Federal Região 6,Pequeno,2022-08-01,80.28,1,3,2,147.01,3,5
150005,Instituto Federal Região 6,Pequeno,2022-09-01,76.63,1,6,1,169.17,3,3
150005,Instituto Federal Região 6,Pequeno,2022-10-01,966.31,7,1,2,127.25,6,3
150005,Instituto Federal Região 6,Pequeno,2022-11-01,1461.57,6,2,3,124.81,1,6
150005,Instituto Federal Região 6,Pequeno,2022-12-01,1088.35,3,0,1,85.1,2,1
150005,Instituto Federal Região 6,Pequeno,2023-01-01,1239.87,3,3,0,152.87,0,2
150005,Instituto Federal Região 6,Pequeno,2023-02-01,351.06,2,6,0,179.71,3,0
150005,Instituto Federal Região 6,Pequeno,2023-03-01,757.46,2,2,0,119.74,6,3
150005,Instituto Federal Região 6,Pequeno,2023-04-01,252.74,2,4,0,156.15,2,6
150005,Instituto Federal Região 6,Pequeno,2023-05-01,891.75,4,3,0,127.9,4,2
150005,Instituto Federal Região 6,Pequeno,2023-06-01,401.67,1,3,0,146.98,3,4
150005,Instituto Federal Região 6,Pequeno,2023-07-01,149.6,1,2,2,138.08,3,3
150005,Instituto Federal Região 6,Pequeno,2023-08-01,349.27,1,1,1,125.23,2,3
150005,Instituto Federal Região 6,Pequeno,2023-09-01,276.47,1,7,0,179.22,1,2
150005,Instituto Federal Região 6,Pequeno,2023-10-01,3166.19,8,3,3,143.32,7,1
150005,Instituto Federal Região 6,Pequeno,2023-11-01,2241.26,5,6,3,141.83,3,7
150005,Instituto Federal Região 6,Pequeno,2023-12-01,853.35,2,5,0,133.63,6,3
150005,Instituto Federal Região 6,Pequeno,2024-01-01,232.07,1,5,1,176.2,5,6
150005,Instituto Federal Região 6,Pequeno,2024-02-01,736.19,3,3,2,151.86,5,5
150005,Instituto Federal Região 6,Pequeno,2024-03-01,251.48,3,3,0,134.91,3,5
150005,Instituto Federal Região 6,Pequeno,2024-04-01,408.95,1,7,2,174.29,3,3
150005,Instituto Federal Região 6,Pequeno,2024-05-01,134.32,1,4,4,155.47,7,3
150005,Instituto Federal Região 6,Pequeno,2024-06-01,439.23,1,6,0,159.58,4,7
150005,Instituto Federal Região 6,Pequeno,2024-07-01,319.6,1,6,0,154.84,6,4
150005,Instituto Federal Região 6,Pequeno,2024-08-01,395.86,1,1,0,108.13,6,6
150005,Instituto Federal Região 6,Pequeno,2024-09-01,282.28,1,4,0,141.12,1,6
150005,Instituto Federal Região 6,Pequeno,2024-10-01,2273.71,6,3,1,142.11,4,1
150005,Instituto Federal Região 6,Pequeno,2024-11-01,3120.46,7,2,2,125.19,3,4
150005,Instituto Federal Região 6,Pequeno,2024-12-01,362.59,2,5,1,137.79,2,3
150005,Instituto Federal Região 6,Pequeno,2025-01-01,307.9,1,3,0,147.69,5,2
150005,Instituto Federal Região 6,Pequeno,2025-02-01,137.48,1,4,0,180.48,3,5
150005,Instituto Federal Região 6,Pequeno,2025-03-01,736.74,2,6,0,170.44,4,3
150005,Instituto Federal Região 6,Pequeno,2025-04-01,50.26,1,3,0,137.05,6,4
150005,Instituto Federal Região 6,Pequeno,2025-05-01,413.37,1,6,1,159.95,3,6
150005,Instituto Federal Região 6,Pequeno,2025-06-01,186.56,3,8,1,176.34,6,3
150005,Instituto Federal Região 6,Pequeno,2025-07-01,385.67,1,6,0,144.33,8,6
150005,Instituto Federal Região 6,Pequeno,2025-08-01,339.84,1,1,0,132.3,6,8
150005,Instituto Federal Região 6,Pequeno,2025-09-01,641.91,2,6,1,159.35,1,6
150005,Instituto Federal Região 6,Pequeno,2025-10-01,3476.78,8,4,1,154.26,6,1
150005,Instituto Federal Região 6,Pequeno,2025-11-01,1495.38,5,10,1,187.13,4,6
150005,Instituto Federal Região 6,Pequeno,2025-12-01,383.83,1,3,0,123.81,10,4
150006,Instituto Federal Região 7,Pequeno,2021-01-01,220.38,2,1,0,136.09,4,4
150006,Instituto Federal Região 7,Pequeno,2021-02-01,314.77,1,2,0,132.82,1,4
150006,Instituto Federal Região 7,Pequeno,2021-03-01,214.48,1,5,0,157.58,2,1
150006,Instituto Federal Região 7,Pequeno,2021-04-01,123.85,1,4,0,135.06,5,2
150006,Instituto Federal Região 7,Pequeno,2021-05-01,247.13,1,1,0,103.94,4,5
150006,Instituto Federal Região 7,Pequeno,2021-06-01,268.68,1,4,0,146.16,1,4
150006,Instituto Federal Região 7,Pequeno,2021-07-01,275.35,3,3,1,143.43,4,1
150006,Instituto Federal Região 7,Pequeno,2021-08-01,287.94,1,2,0,131.05,3,4
150006,Instituto Federal Região 7,Pequeno,2021-09-01,850.65,2,4,0,130.05,2,3
150006,Instituto Federal Região 7,Pequeno,2021-10-01,497.74,7,2,0,131.66,4,2
150006,Instituto Federal Região 7,Pequeno,2021-11-01,1445.64,6,2,1,114.64,2,4
150006,Instituto Federal Região 7,Pequeno,2021-12-01,83.88,1,1,0,101.97,2,2
150006,Instituto Federal Região 7,Pequeno,2022-01-01,846.04,2,3,0,135.54,1,2
150006,Instituto Federal Região 7,Pequeno,2022-02-01,213.1,1,2,0,138.89,3,1
150006,Instituto Federal Região 7,Pequeno,2022-03-01,425.39,1,3,0,137.63,2,3
150006,Instituto Federal Região 7,Pequeno,2022-04-01,383.46,1,1,0,111.24,3,2
150006,Instituto Federal Região 7,Pequeno,2022-05-01,313.26,1,3,0,149.38,1,3
150006,Instituto Federal Região 7,Pequeno,2022-06-01,380.92,1,3,0,128.65,3,1
150006,Instituto Federal Região 7,Pequeno,2022-07-01,342.59,1,0,1,114.31,3,3
150006,Instituto Federal Região 7,Pequeno,2022-08-01,685.2,2,6,1,152.59,0,3
150006,Instituto Federal Região 7,Pequeno,2022-09-01,511.28,2,6,1,164.75,6,0
150006,Instituto Federal Região 7,Pequeno,2022-10-01,262.76,5,2,0,136.75,6,6
150006,Instituto Federal Região 7,Pequeno,2022-11-01,2601.75,8,4,3,149.8,2,6
150006,Instituto Federal Região 7,Pequeno,2022-12-01,268.58,1,2,0,115.56,4,2
150006,Instituto Federal Região 7,Pequeno,2023-01-01,113.27,2,2,0,135.28,2,4
150006,Instituto Federal Região 7,Pequeno,2023-02-01,142.59,1,3,2,157.1,2,2
150006,Instituto Federal Região 7,Pequeno,2023-03-01,283.3,1,3,0,132.63,3,2
150006,Instituto Federal Região 7,Pequeno,2023-04-01,285.34,1,0,0,109.35,3,3
150006,Instituto Federal Região 7,Pequeno,2023-05-01,220.45,1,4,1,143.16,0,3
150006,Instituto Federal Região 7,Pequeno,2023-06-01,796.55,2,6,1,165.76,4,0
150006,Instituto Federal Região 7,Pequeno,2023-07-01,207.83,1,1,0,103.04,6,4
150006,Instituto Federal Região 7,Pequeno,2023-08-01,157.27,1,3,0,130.1,1,6
150006,Instituto Federal Região 7,Pequeno,2023-09-01,306.6,1,6,0,153.43,3,1
150006,Instituto Federal Região 7,Pequeno,2023-10-01,675.16,6,4,4,165.67,6,3
150006,Instituto Federal Região 7,Pequeno,2023-11-01,1786.54,6,4,5,142.76,4,6
150006,Instituto Federal Região 7,Pequeno,2023-12-01,272.48,1,3,2,109.29,4,4
150006,Instituto Federal Região 7,Pequeno,2024-01-01,151.21,1,1,2,147.21,3,4
150006,Instituto Federal Região 7,Pequeno,2024-02-01,873.78,3,2,1,140.41,1,3
150006,Instituto Federal Região 7,Pequeno,2024-03-01,389.78,1,5,1,158.97,2,1
150006,Instituto Federal Região 7,Pequeno,2024-04-01,110.95,2,2,0,119.1,5,2
150006,Instituto Federal Região 7,Pequeno,2024-05-01,315.53,1,2,0,122.63,2,5
150006,Instituto Federal Região 7,Pequeno,2024-06-01,290.36,1,7,0,162.54,2,2
150006,Instituto Federal Região 7,Pequeno,2024-07-01,366.88,1,3,0,140.33,7,2
150006,Instituto Federal Região 7,Pequeno,2024-08-01,314.73,1,4,0,146.39,3,7
150006,Instituto Federal Região 7,Pequeno,2024-09-01,87.77,1,5,1,149.67,4,3
150006,Instituto Federal Região 7,Pequeno,2024-10-01,2009.13,6,5,0,149.48,5,4
150006,Instituto Federal Região 7,Pequeno,2024-11-01,2342.83,8,2,1,93.98,5,5
150006,Instituto Federal Região 7,Pequeno,2024-12-01,444.93,1,2,0,114.01,2,5
150006,Instituto Federal Região 7,Pequeno,2025-01-01,562.79,2,8,0,185.66,2,2
150006,Instituto Federal Região 7,Pequeno,2025-02-01,389.98,1,8,1,199.81,8,2
150006,Instituto Federal Região 7,Pequeno,2025-03-01,267.74,1,3,0,137.07,8,8
150006,Instituto Federal Região 7,Pequeno,2025-04-01,590.91,2,3,0,128.27,3,8
150006,Instituto Federal Região 7,Pequeno,2025-05-01,713.22,2,7,1,170.71,3,3
150006,Instituto Federal Região 7,Pequeno,2025-06-01,283.82,1,9,0,185.26,7,3
150006,Instituto Federal Região 7,Pequeno,2025-07-01,96.06,1,3,2,134.67,9,7
150006,Instituto Federal Região 7,Pequeno,2025-08-01,1130.78,4,6,1,151.7,3,9
150006,Instituto Federal Região 7,Pequeno,2025-09-01,288.09,1,6,1,165.85,6,3
150006,Instituto Federal Região 7,Pequeno,2025-10-01,774.05,7,5,1,151.25,6,6
150006,Instituto Federal Região 7,Pequeno,2025-11-01,598.43,6,5,3,146.66,5,6
150006,Instituto Federal Região 7,Pequeno,2025-12-01,318.9,1,4,1,127.41,5,5
150007,Instituto Federal Região 8,Pequeno,2021-01-01,307.58,1,3,1,153.3,3,3
150007,Instituto Federal Região 8,Pequeno,2021-02-01,454.06,2,1,0,124.94,3,3
150007,Instituto Federal Região 8,Pequeno,2021-03-01,1091.29,3,0,1,117.75,1,3
150007,Instituto Federal Região 8,Pequeno,2021-04-01,278.64,1,3,0,144.31,0,1
150007,Instituto Federal Região 8,Pequeno,2021-05-01,140.71,1,0,0,111.13,3,0
150007,Instituto Federal Região 8,Pequeno,2021-06-01,130.92,1,4,0,156.71,0,3
150007,Instituto Federal Região 8,Pequeno,2021-07-01,108.13,1,1,0,127.21,4,0
150007,Instituto Federal Região 8,Pequeno,2021-08-01,276.41,1,1,0,115.49,1,4
150007,Instituto Federal Região 8,Pequeno,2021-09-01,308.23,1,6,0,162.4,1,1
150007,Instituto Federal Região 8,Pequeno,2021-10-01,825.68,7,0,0,99.31,6,1
150007,Instituto Federal Região 8,Pequeno,2021-11-01,535.11,5,0,1,96.75,0,6
150007,Instituto Federal Região 8,Pequeno,2021-12-01,318.17,1,1,0,99.55,0,0
150007,Instituto Federal Região 8,Pequeno,2022-01-01,341.46,1,3,0,151.38,1,0
150007,Instituto Federal Região 8,Pequeno,2022-02-01,369.01,1,2,0,146.06,3,1
150007,Instituto Federal Região 8,Pequeno,2022-03-01,382.25,1,4,0,148.02,2,3
150007,Instituto Federal Região 8,Pequeno,2022-04-01,684.7,2,1,1,119.91,4,2
150007,Instituto Federal Região 8,Pequeno,2022-05-01,257.84,1,5,0,134.82,1,4
150007,Instituto Federal Região 8,Pequeno,2022-06-01,429.71,1,5,0,161.33,5,1
150007,Instituto Federal Região 8,Pequeno,2022-07-01,229.17,2,4,0,155.98,5,5
150007,Instituto Federal Região 8,Pequeno,2022-08-01,362.09,1,3,0,150.36,4,5
150007,Instituto Federal Região 8,Pequeno,2022-09-01,869.16,3,6,0,156.75,3,4
150007,Instituto Federal Região 8,Pequeno,2022-10-01,1703.59,6,2,1,118.66,6,3
150007,Instituto Federal Região 8,Pequeno,2022-11-01,2043.15,5,2,1,115.84,2,6
150007,Instituto Federal Região 8,Pequeno,2022-12-01,1049.83,3,1,1,82.61,2,2
150007,Instituto Federal Região 8,Pequeno,2023-01-01,285.2,1,3,0,154.68,1,2
150007,Instituto Federal Região 8,Pequeno,2023-02-01,257.23,1,2,0,127.32,3,1
150007,Instituto Federal Região 8,Pequeno,2023-03-01,423.1,1,2,0,135.55,2,3
150007,Instituto Federal Região 8,Pequeno,2023-04-01,275.84,1,0,1,119.03,2,2
150007,Instituto Federal Região 8,Pequeno,2023-05-01,393.64,1,7,1,169.91,0,2
150007,Instituto Federal Região 8,Pequeno,2023-06-01,362.76,1,8,3,187.67,7,0
150007,Instituto Federal Região 8,Pequeno,2023-07-01,441.97,2,4,0,128.17,8,7
150007,Instituto Federal Região 8,Pequeno,2023-08-01,350.51,1,4,2,152.78,4,8
150007,Instituto Federal Região 8,Pequeno,2023-09-01,373.53,1,8,1,175.71,4,4
150007,Instituto Federal Região 8,Pequeno,2023-10-01,783.85,8,5,2,151.99,8,4
150007,Instituto Federal Região 8,Pequeno,2023-11-01,2247.63,7,3,3,136.34,5,8
150007,Instituto Federal Região 8,Pequeno,2023-12-01,389.64,1,2,1,118.18,3,5
150007,Instituto Federal Região 8,Pequeno,2024-01-01,667.51,2,4,0,162.03,2,3
150007,Instituto Federal Região 8,Pequeno,2024-02-01,809.1,2,4,0,162.02,4,2
150007,Instituto Federal Região 8,Pequeno,2024-03-01,360.2,1,3,0,134.38,4,4
150007,Instituto Federal Região 8,Pequeno,2024-04-01,375.27,2,2,0,129.46,3,4
150007,Instituto Federal Região 8,Pequeno,2024-05-01,216.06,1,5,0,160.46,2,3
150007,Instituto Federal Região 8,Pequeno,2024-06-01,178.34,1,8,1,195.83,5,2
150007,Instituto Federal Região 8,Pequeno,2024-07-01,98.15,1,5,0,146.78,8,5
150007,Instituto Federal Região 8,Pequeno,2024-08-01,189.53,1,3,0,139.67,5,8
150007,Instituto Federal Região 8,Pequeno,2024-09-01,370.96,1,6,1,164.35,3,5
150007,Instituto Federal Região 8,Pequeno,2024-10-01,3574.83,8,6,3,169.97,6,3
150007,Instituto Federal Região 8,Pequeno,2024-11-01,463.65,6,4,2,126.14,6,6
150007,Instituto Federal Região 8,Pequeno,2024-12-01,278.16,3,3,0,109.42,4,6
150007,Instituto Federal Região 8,Pequeno,2025-01-01,78.21,1,3,1,147.57,3,4
150007,Instituto Federal Região 8,Pequeno,2025-02-01,391.58,1,4,1,165.76,3,3
150007,Instituto Federal Região 8,Pequeno,2025-03-01,1036.64,5,1,0,111.68,4,3
150007,Instituto Federal Região 8,Pequeno,2025-04-01,806.45,3,4,0,132.3,1,4
150007,Instituto Federal Região 8,Pequeno,2025-05-01,106.48,1,3,2,148.36,4,1
150007,Instituto Federal Região 8,Pequeno,2025-06-01,425.23,1,8,0,176.93,3,4
150007,Instituto Federal Região 8,Pequeno,2025-07-01,202.85,1,6,0,170.9,8,3
150007,Instituto Federal Região 8,Pequeno,2025-08-01,328.43,1,2,0,130.04,6,8
150007,Instituto Federal Região 8,Pequeno,2025-09-01,72.3,1,8,1,173.32,2,6
150007,Instituto Federal Região 8,Pequeno,2025-10-01,429.52,5,3,0,144.68,8,2
150007,Instituto Federal Região 8,Pequeno,2025-11-01,2422.75,6,1,0,101.06,3,8
150007,Instituto Federal Região 8,Pequeno,2025-12-01,430.82,1,4,1,141.43,1,3
150008,Instituto Federal Região 9,Pequeno,2021-01-01,417.68,1,3,0,156.45,4,4
150008,Instituto Federal Região 9,Pequeno,2021-02-01,827.64,2,1,0,126.84,3,4
150008,Instituto Federal Região 9,Pequeno,2021-03-01,776.03,2,3,2,150.18,1,3
150008,Instituto Federal Região 9,Pequeno,2021-04-01,349.59,1,1,0,123.47,3,1
150008,Instituto Federal Região 9,Pequeno,2021-05-01,272.83,2,2,0,126.07,1,3
150008,Instituto Federal Região 9,Pequeno,2021-06-01,397.18,3,7,1,187.02,2,1
150008,Instituto Federal Região 9,Pequeno,2021-07-01,270.26,1,0,1,121.88,7,2
150008,Instituto Federal Região 9,Pequeno,2021-08-01,559.97,3,0,1,117.9,0,7
150008,Instituto Federal Região 9,Pequeno,2021-09-01,207.45,1,4,0,147.03,0,0
150008,Instituto Federal Região 9,Pequeno,2021-10-01,1332.83,6,2,2,145.24,4,0
150008,Instituto Federal Região 9,Pequeno,2021-11-01,2752.22,7,0,0,95.04,2,4
150008,Instituto Federal Região 9,Pequeno,2021-12-01,680.87,2,3,0,100.49,0,2
150008,Instituto Federal Região 9,Pequeno,2022-01-01,875.86,2,1,0,145.16,3,0
150008,Instituto Federal Região 9,Pequeno,2022-02-01,522.93,2,4,0,147.03,1,3
150008,Instituto Federal Região 9,Pequeno,2022-03-01,225.09,1,2,0,142.39,4,1
150008,Instituto Federal Região 9,Pequeno,2022-04-01,719.72,3,2,1,125.0,2,4
150008,Instituto Federal Região 9,Pequeno,2022-05-01,591.35,2,2,0,127.14,2,2
150008,Instituto Federal Região 9,Pequeno,2022-06-01,384.99,1,5,0,156.28,2,2
150008,Instituto Federal Região 9,Pequeno,2022-07-01,309.93,2,1,0,127.92,5,2
150008,Instituto Federal Região 9,Pequeno,2022-08-01,182.97,1,1,0,116.8,1,5
150008,Instituto Federal Região 9,Pequeno,2022-09-01,302.31,1,4,4,152.29,1,1
150008,Instituto Federal Região 9,Pequeno,2022-10-01,1049.28,7,3,3,156.06,4,1
150008,Instituto Federal Região 9,Pequeno,2022-11-01,1456.43,5,3,0,114.67,3,4
150008,Instituto Federal Região 9,Pequeno,2022-12-01,1069.62,3,0,0,93.15,3,3
150008,Instituto Federal Região 9,Pequeno,2023-01-01,352.58,1,5,2,168.59,0,3
150008,Instituto Federal Região 9,Pequeno,2023-02-01,443.86,1,3,0,145.89,5,0
150008,Instituto Federal Região 9,Pequeno,2023-03-01,58.4,1,1,0,131.93,3,5
150008,Instituto Federal Região 9,Pequeno,2023-04-01,1245.88,3,0,0,94.71,1,3
150008,Instituto Federal Região 9,Pequeno,2023-05-01,1424.51,4,2,1,141.08,0,1
150008,Instituto Federal Região 9,Pequeno,2023-06-01,443.18,1,7,0,161.24,2,0
150008,Instituto Federal Região 9,Pequeno,2023-07-01,293.28,1,7,0,164.79,7,2
150008,Instituto Federal Região 9,Pequeno,2023-08-01,191.92,1,3,0,146.85,7,7
150008,Instituto Federal Região 9,Pequeno,2023-09-01,428.59,2,4,1,161.78,3,7
150008,Instituto Federal Região 9,Pequeno,2023-10-01,1755.45,7,1,2,121.45,4,3
150008,Instituto Federal Região 9,Pequeno,2023-11-01,2807.7,7,7,2,140.31,1,4
150008,Instituto Federal Região 9,Pequeno,2023-12-01,786.29,2,3,0,126.06,7,1
150008,Instituto Federal Região 9,Pequeno,2024-01-01,183.09,1,2,0,137.22,3,7
150008,Instituto Federal Região 9,Pequeno,2024-02-01,676.37,2,6,0,172.1,2,3
150008,Instituto Federal Região 9,Pequeno,2024-03-01,221.34,1,2,1,149.99,6,2
150008,Instituto Federal Região 9,Pequeno,2024-04-01,617.05,3,2,0,121.27,2,6
150008,Instituto Federal Região 9,Pequeno,2024-05-01,449.52,1,8,1,176.79,2,2
150008,Instituto Federal Região 9,Pequeno,2024-06-01,254.18,1,5,0,139.93,8,2
150008,Instituto Federal Região 9,Pequeno,2024-07-01,104.95,2,2,0,133.78,5,8
150008,Instituto Federal Região 9,Pequeno,2024-08-01,459.95,2,3,0,136.67,2,5
150008,Instituto Federal Região 9,Pequeno,2024-09-01,327.99,1,9,3,201.05,3,2
150008,Instituto Federal Região 9,Pequeno,2024-10-01,2205.63,6,5,2,148.73,9,3
150008,Instituto Federal Região 9,Pequeno,2024-11-01,1369.24,6,4,0,125.31,5,9
150008,Instituto Federal Região 9,Pequeno,2024-12-01,233.16,1,6,0,158.57,4,5
150008,Instituto Federal Região 9,Pequeno,2025-01-01,574.17,3,6,2,183.34,6,4
150008,Instituto Federal Região 9,Pequeno,2025-02-01,645.03,2,4,2,163.21,6,6
150008,Instituto Federal Região 9,Pequeno,2025-03-01,274.07,2,4,1,147.09,4,6
150008,Instituto Federal Região 9,Pequeno,2025-04-01,100.26,1,3,0,145.14,4,4
150008,Instituto Federal Região 9,Pequeno,2025-05-01,431.87,1,3,0,137.85,3,4
150008,Instituto Federal Região 9,Pequeno,2025-06-01,393.33,1,6,1,164.66,3,3
150008,Instituto Federal Região 9,Pequeno,2025-07-01,356.5,1,4,0,153.76,6,3
150008,Instituto Federal Região 9,Pequeno,2025-08-01,719.32,3,7,2,169.29,4,6
150008,Instituto Federal Região 9,Pequeno,2025-09-01,179.12,1,9,1,190.84,7,4
150008,Instituto Federal Região 9,Pequeno,2025-10-01,1537.82,5,5,3,154.35,9,7
150008,Instituto Federal Região 9,Pequeno,2025-11-01,1959.94,6,5,1,127.96,5,9
150008,Instituto Federal Região 9,Pequeno,2025-12-01,619.64,2,3,0,116.58,5,5
150009,Instituto Federal Região 10,Pequeno,2021-01-01,154.02,1,3,0,145.64,4,4
150009,Instituto Federal Região 10,Pequeno,2021-02-01,611.29,2,2,1,142.97,3,4
150009,Instituto Federal Região 10,Pequeno,2021-03-01,384.55,1,2,1,139.84,2,3
150009,Instituto Federal Região 10,Pequeno,2021-04-01,197.94,3,2,3,147.14,2,2
150009,Instituto Federal Região 10,Pequeno,2021-05-01,306.43,1,2,0,133.21,2,2
150009,Instituto Federal Região 10,Pequeno,2021-06-01,241.15,1,4,1,147.75,2,2
150009,Instituto Federal Região 10,Pequeno,2021-07-01,65.92,1,2,0,129.8,4,2
150009,Instituto Federal Região 10,Pequeno,2021-08-01,147.86,1,3,1,132.95,2,4
150009,Instituto Federal Região 10,Pequeno,2021-09-01,186.96,1,6,0,159.3,3,2
150009,Instituto Federal Região 10,Pequeno,2021-10-01,865.9,7,1,0,127.93,6,3
150009,Instituto Federal Região 10,Pequeno,2021-11-01,1264.87,7,0,0,100.14,1,6
150009,Instituto Federal Região 10,Pequeno,2021-12-01,344.09,1,1,0,100.81,0,1
150009,Instituto Federal Região 10,Pequeno,2022-01-01,435.09,1,4,0,165.8,1,0
150009,Instituto Federal Região 10,Pequeno,2022-02-01,1047.02,3,2,2,153.74,4,1
150009,Instituto Federal Região 10,Pequeno,2022-03-01,120.36,1,3,0,139.66,2,4
150009,Instituto Federal Região 10,Pequeno,2022-04-01,414.71,1,3,1,133.16,3,2
150009,Instituto Federal Região 10,Pequeno,2022-05-01,351.93,1,1,0,125.35,3,3
150009,Instituto Federal Região 10,Pequeno,2022-06-01,551.68,2,5,0,165.92,1,3
150009,Instituto Federal Região 10,Pequeno,2022-07-01,428.29,1,2,0,126.61,5,1
150009,Instituto Federal Região 10,Pequeno,2022-08-01,91.86,1,2,0,130.91,2,5
150009,Instituto Federal Região 10,Pequeno,2022-09-01,264.91,1,5,1,167.47,2,2
150009,Instituto Federal Região 10,Pequeno,2022-10-01,1914.78,5,3,2,133.81,5,2
150009,Instituto Federal Região 10,Pequeno,2022-11-01,1625.07,8,3,1,120.72,3,5
150009,Instituto Federal Região 10,Pequeno,2022-12-01,230.74,3,3,2,124.6,3,3
150009,Instituto Federal Região 10,Pequeno,2023-01-01,379.2,1,4,0,150.96,3,3
150009,Instituto Federal Região 10,Pequeno,2023-02-01,413.83,1,3,0,153.38,4,3
150009,Instituto Federal Região 10,Pequeno,2023-03-01,360.25,4,4,0,139.95,3,4
150009,Instituto Federal Região 10,Pequeno,2023-04-01,233.23,2,3,0,128.71,4,3
150009,Instituto Federal Região 10,Pequeno,2023-05-01,248.7,1,3,0,141.3,3,4
150009,Instituto Federal Região 10,Pequeno,2023-06-01,194.62,1,7,0,170.59,3,3
150009,Instituto Federal Região 10,Pequeno,2023-07-01,688.83,2,6,1,159.33,7,3
150009,Instituto Federal Região 10,Pequeno,2023-08-01,213.79,4,2,0,121.64,6,7
150009,Instituto Federal Região 10,Pequeno,2023-09-01,337.23,1,3,0,135.37,2,6
150009,Instituto Federal Região 10,Pequeno,2023-10-01,1506.06,5,4,0,143.15,3,2
150009,Instituto Federal Região 10,Pequeno,2023-11-01,1466.13,6,5,1,136.64,4,3
150009,Instituto Federal Região 10,Pequeno,2023-12-01,148.33,1,6,0,142.43,5,4
